Gene ID,FC pC vs H,FC pC vs HpC,FC HpC vs H,Gene Symbol,,pC1,pC2,pC3,H1,H2,H3,HpC1,HpC2,HpC3,HpC4
75050,88.66115,-1.1230235,99.56857,Kif27,,0.2076664,0.105116844,-0.0847249,-6.100915,-6.9388814,-6.1428366,0.08472538,-0.5489688,0.5556917,0.8821821
99010,44.196503,-2.2416692,99.07396,Lpcat4,,-0.28269482,-0.7036915,0.28269482,-4.8695946,-7.5831966,-4.6484823,0.33741856,1.1353092,1.5191936,0.728117
23928,412.17108,4.1965537,98.216576,Lamc3,,2.1144028,2.6415176,1.2664137,-6.7958064,-6.700887,-6.542272,0.65226555,-0.89930725,-0.09512806,0.09512806
14066,55.395596,-1.750136,96.94986,F3,,-0.022558212,0.022558212,0.41316795,-6.1284113,-5.3814154,-5.452104,-0.22919464,1.0230408,1.6345854,1.3523273
109042,43.434345,-2.23037,96.87468,Prkcdbp,,0.2535963,-0.25359678,-0.46151924,-5.64506,-6.0367336,-5.1020193,1.1609912,1.1266866,0.86278963,0.8633051
399558,15.507265,-6.2260385,96.54883,Flrt2,,-0.18084335,-0.44821405,0.1808443,-3.6415982,-3.8946023,-4.7766294,1.8266811,2.1940756,3.0393248,2.8955593
14621,9.864558,-9.75817,96.26005,Gjb4,,0.4286375,-0.42863774,-2.1028779,-3.7420983,-4.133772,-4.133772,1.836884,3.8562174,2.8899307,1.759572
333639,75.13131,-1.2773753,95.9709,Mamld1,,0.16922474,-0.003806114,0.003805161,-6.994921,-5.662963,-5.8669176,0.056352615,-0.08949566,1.0244589,0.6470461
105298,119.73335,1.2532566,95.53779,Epdr1,,1.0785265,0.45048046,-0.24521303,-7.1668777,-6.0282083,-6.2321634,0.24521351,-0.5200329,0.38361597,0.30020142
21808,44.545277,-2.1301255,94.88703,Tgfb2,,-0.22035027,-1.4236727,0.22035027,-5.235001,-6.7720366,-5.8482366,0.29323006,0.22251892,1.2440691,0.70570564
94092,22.221144,-4.250965,94.46128,Trim16,,-0.011096954,-0.5966244,0.011097431,-4.4347467,-4.350716,-5.2327433,1.3482685,3.205886,1.6627493,1.3387594
101056131,111.5466,1.1824223,94.33736,LOC101056131,,0.47707844,2.86E-06,0.19674778,-6.6273484,-8.019022,-5.0843077,-2.86E-06,-0.7783365,0.34287643,0.36692047
68151,56.157345,-1.665488,93.529396,Wls,,0.084023476,-0.22596264,-0.08402443,-6.0807967,-5.8192277,-5.760148,0.44935703,0.6365795,0.7680292,0.7885294
243910,98.0044,1.0545182,92.93762,Nfkbid,,-0.31007576,0.6338692,1.6386113,-5.7239857,-5.9769897,-6.1809444,-0.019472122,0.019472122,1.0292296,1.2809739
12978,80.26524,-1.152936,92.54068,Csf1r,,0.5349293,0.084207535,-0.084207535,-6.201861,-5.754425,-6.488895,0.25531197,-0.24071121,0.57718945,0.9426985
215707,104.282265,1.1291627,92.35362,Ccdc92,,0.69886255,0.5236864,-0.1084466,-6.784756,-5.0377603,-7.1764297,0.14857578,0.66389465,0.1084466,-0.13646078
12444,112.876144,1.2250596,92.13928,Ccnd2,,1.0674343,-0.18436718,0.6156893,-6.272647,-6.4740186,-6.2103677,0.27832127,0.08501339,0.54861355,-0.08501434
226075,166.29254,1.8106831,91.839676,Glis3,,0.8556099,0.948019,0.6873188,-6.700584,-6.953588,-5.987618,-0.32482433,-0.5300865,0.32482433,0.4252138
16449,52.281155,-1.7506014,91.523445,Jag1,,0.20468426,-0.5981312,-0.13021755,-5.5204015,-6.071487,-6.0564322,0.1302185,0.63149834,0.92306423,0.848402
16552,170.91687,1.9017291,89.87444,Kif12,,0.9550543,1.0918083,0.95132446,-5.8477674,-6.1007714,-7.3047266,-0.43819714,-0.5114336,0.43819618,0.79977036
58801,20.390583,-4.39222,89.559944,Pmaip1,,0.18663502,-0.66332436,-0.1866355,-3.7407198,-5.149329,-4.822769,1.0540047,1.7742176,2.610342,2.2168045
319520,56.614853,-1.5770814,89.286224,Dusp4,,-0.10853672,0.20530033,-1.0658154,-5.7711253,-5.439167,-7.2280846,0.13196945,0.10853672,0.8403063,0.25614738
30953,90.43596,1.0203606,88.63138,Schip1,,0.1675744,0.18467283,0.18006372,-7.900171,-5.0985365,-5.965456,-0.2019391,-0.1675744,0.35239363,0.61055136
229731,81.30811,-1.089545,88.58885,Slc25a24,,0.44411182,0.001361847,-0.001361847,-5.0746465,-5.7326345,-7.784587,0.063697815,-0.005591393,0.6933336,0.3356123
18426,29.504469,-2.9986918,88.47479,Ovol1,,-0.7400694,-0.15141296,0.88229084,-5.177592,-5.430596,-4.049588,0.15141249,4.0326376,1.0143957,1.1266322
78906,131.62045,1.5002111,87.73462,Misp,,0.83675385,0.5367985,0.38743687,-5.540006,-6.015403,-7.8043203,-0.12977791,-0.23206043,0.23938465,0.12977695
66854,104.72303,1.1990259,87.340096,Trim35,,0.51550865,0.17541885,0.063591,-5.4913926,-7.7443967,-6.140997,0.002110481,-0.35086346,0.3094368,-0.002110481
53868,115.82084,1.333173,86.876076,Rab25,,1.5345507,1.4010658,0.70010805,-6.095617,-4.348621,-6.4872904,-0.45250416,3.6406813,0.24938202,-0.2493825
619288,175.47481,2.0305178,86.41875,Fam71a,,0.6522274,0.45470047,1.5612278,-7.32908,-5.582084,-6.7860394,0.24168205,-1.2896376,-0.24168158,0.75978756
233199,28.516075,-3.0303144,86.41269,Mybpc2,,-0.69070196,-0.6783738,0.716382,-6.031363,-2.6994045,-6.4230366,1.1862202,0.6783743,1.4560804,2.2069368
14314,33.59961,-2.5708997,86.38122,Fstl1,,-0.17860603,-0.2592144,0.18277264,-5.3729243,-4.6259284,-5.4673133,1.874732,0.17860699,1.5712252,1.4844656
72518,90.49196,1.0480188,86.34577,2610307P16Rik,,0.31270027,0.0992651,0.7002735,-7.2075014,-6.045468,-5.1339455,-0.09926605,-0.40343666,0.60342216,1.1116076
320910,150.5813,1.7590014,85.60615,Itgb8,,0.64360523,1.186183,0.44142818,-4.9910264,-8.703463,-5.737492,-0.16977501,-0.46434498,0.23360729,0.16977501
216019,191.21179,2.2516313,84.921455,Hkdc1,,1.0716629,1.1443729,1.0668402,-5.3667955,-5.941728,-8.145683,-0.66830635,-0.16607285,0.3615923,0.16607285
14187,40.695423,-2.0590165,83.79255,Akr1b8,,0.18354988,-0.03319502,-0.22670078,-6.543053,-4.796057,-4.77762,0.033194542,3.1866503,0.53072214,0.31545973
214345,90.28165,1.0782771,83.727684,Lrrc1,,0.26407146,0.36496067,0.008369446,-7.1038804,-5.771922,-5.975877,-0.46862984,0.7994156,-0.008369446,0.09254074
242466,48.106136,-1.7264255,83.05168,Zfp462,,-0.007969856,-0.5605755,0.00797081,-5.5949945,-6.1110334,-5.618994,0.20168877,0.3375988,0.6832018,1.1812305
259300,59.616165,-1.3824471,82.41618,Ehd2,,0.13961983,-0.13962078,-0.3742466,-6.0445127,-6.800017,-5.2226124,0.18356323,0.50241375,0.44438076,0.23954296
215798,103.40561,1.2559179,82.33467,Gpr126,,0.40913296,0.31067467,0.24830914,-6.45857,-6.541649,-6.1081743,-0.4841509,-0.21934891,0.4600048,0.21934891
16012,12.685735,-6.4596024,81.94482,Igfbp6,,1.1889167,-2.8680308,-0.8984151,-3.596529,-4.9882026,-4.9882026,2.2234616,2.7492447,1.4579549,0.8984151
20910,113.24782,1.3890017,81.53179,Stxbp1,,0.642632,0.32181406,0.72725534,-5.1648626,-7.9350476,-5.678405,-0.23840666,-0.2866006,0.64600897,0.23840666
12458,54.82877,-1.474797,80.861305,Ccr6,,-0.15797377,0.15797424,0.56313324,-7.4752655,-4.7516336,-4.540551,-0.17613506,0.5966034,1.151866,1.4205761
208943,106.50068,1.3220581,80.55672,Myo5c,,0.3982792,0.36919212,0.44071007,-5.870454,-7.114845,-6.010678,0.5512104,-0.55144405,-0.12826443,0.12826443
20677,78.03866,-1.0103446,78.84593,Sox4,,0.64978695,0.17184162,-0.005197525,-5.777605,-6.2161646,-6.048151,0.005197525,-0.23066711,0.88094425,0.4924898
27053,6.581589,-11.933344,78.54037,Asns,,-0.8567984,-1.147033,0.85679865,-3.1974592,-2.4504633,-3.6544182,5.9962335,3.669147,2.1475396,0.9654093
19285,44.31557,-1.7282346,76.5877,Ptrf,,-0.070705414,0.048096657,-0.048096657,-5.095784,-5.7931757,-5.5909715,0.28576374,1.3719997,0.8405371,0.5646219
21804,53.966335,-1.4140002,76.308395,Tgfb1i1,,0.056190968,-0.6153908,0.10122728,-5.9571013,-6.348775,-5.4140606,-0.056190968,0.38272905,0.97177744,0.090183735
63873,69.95612,-1.0887884,76.16741,Trpv4,,0.39642048,-0.0632658,0.33788967,-6.4420185,-4.958057,-6.314015,-0.21394348,0.0632658,0.8353863,0.7009115
12070,84.11718,1.1136432,75.533325,Ngfrap1,,0.5616331,0.26089382,-0.001644135,-6.215713,-5.9712176,-6.175173,0.026000977,0.001644135,0.48755455,-0.041837692
217310,74.12676,-1.0183105,75.484055,Hid1,,0.6263304,0.37526894,-0.03216076,-5.123801,-5.3768053,-7.165723,1.612586,-0.31669617,0.03216076,0.069244385
242505,250.88782,3.387435,74.06424,Rasef,,1.4316807,1.7531157,1.4978695,-7.127133,-7.5188065,-4.584092,0.15692282,-0.95414114,0.11443663,-0.11443663
63913,100.54105,1.3641646,73.70154,Fam129a,,0.6015444,0.16187763,0.17058277,-6.436985,-5.1050262,-7.4789066,0.010492325,-0.6283617,0.08163071,-0.010492325
381290,29.106123,-2.5220263,73.4064,Atp2b4,,-0.31921387,-0.8146639,0.48439693,-4.581336,-6.0042653,-4.653631,0.3192129,1.6999979,1.5398521,0.91329575
54667,93.688614,1.2765555,73.39172,Atp8b2,,0.6026716,0.28722668,0.15492725,-5.0262337,-7.9796777,-5.59867,-0.1871624,-0.15492725,0.1610899,0.1650753
22409,2.631111,-27.320267,71.88267,Wnt10a,,-0.63342524,-2.5992248,0.63342524,-2.0057948,-2.580727,-2.1997197,3.3153896,3.801917,4.5770683,3.9275913
83554,77.37101,1.0835195,71.40713,Fstl3,,0.34412384,0.45988178,-0.057823658,-6.1683497,-5.5588574,-6.347775,0.05782318,-0.106980324,0.47818947,0.1029768
20392,93.90094,1.322249,71.01609,Sgce,,0.94038963,0.47064972,-0.017717838,-5.7491083,-7.7257442,-4.79103,0.1605196,-0.18632841,0.017717361,0.25387764
71619,62.474133,-1.1353543,70.93028,Arl14,,0.063941,0.5074878,-0.06394148,-6.487153,-5.3484836,-5.5524387,-0.7280011,0.17298889,0.9139166,1.0503154
67971,10.963024,-6.464805,70.8738,Tppp3,,0.34957266,-0.34957314,-0.5666065,-3.7907894,-4.628756,-2.510783,1.4020104,4.8714657,1.8362732,1.9052024
21788,12.296622,-5.756175,70.781525,Tfpi,,0.23304367,0.52706003,-0.23304367,-2.9311576,-3.599199,-3.8031542,3.887827,3.8941164,-0.67022276,3.6914673
12722,27.11923,-2.5939152,70.34499,Clca1,,-0.36059856,-0.4583912,0.77669144,-4.4221053,-4.090147,-5.813779,1.5801525,0.3605981,1.57237,1.9310069
218121,58.727997,-1.191983,70.00277,Mboat1,,0.1302681,-0.16532803,0.05677414,-5.4937387,-6.7467427,-5.365735,-0.056775093,0.20866871,0.577754,0.3127594
23871,34.932297,-2.0017407,69.9254,Ets1,,-0.6121273,-0.09307575,0.09307575,-5.490222,-4.817227,-5.684147,0.40411568,0.31171036,1.4194536,1.0535707
17133,100.73647,1.4425522,69.83214,Maff,,0.35818768,0.8528919,0.67120075,-6.225407,-6.237403,-5.618236,-0.25979614,-0.24644566,0.24644566,0.65500927
67041,59.84796,-1.1576691,69.28414,Oxct1,,0.67859554,0.09288025,0.21374321,-7.2453346,-4.6773086,-4.8018293,0.2620859,2.1057854,-0.09288025,-0.11647415
17304,52.202538,-1.3189731,68.85374,Mfge8,,0.08588982,-0.19709015,-0.039909363,-6.6591973,-4.9832845,-5.6267715,0.46781254,0.039910316,0.54958534,0.3388729
20401,92.47323,1.3504912,68.47376,Sh3bp1,,0.84658813,0.648324,0.56152916,-6.1371493,-4.805191,-6.5941086,-0.80895805,1.8169432,0.002340794,-0.00234127
15200,55.374344,-1.2330017,68.27667,Hbegf,,-0.2015028,0.3842764,0.20150185,-5.0105705,-6.307969,-5.670622,-0.30009842,0.49580765,0.674119,0.85123825
30937,86.72617,1.2718741,68.187706,Lmcd1,,0.79827404,0.5834465,-0.06785679,-5.430454,-5.683458,-6.887413,0.54707813,-0.67278194,0.42184162,0.067857265
21929,50.452545,-1.3472323,67.971306,Tnfaip3,,-0.23492813,0.20511723,0.7608957,-5.472829,-5.2519016,-5.5147505,-0.08586693,0.08586788,1.3889036,1.30587
20354,78.38736,1.1605532,67.54311,Sema4d,,0.5883446,0.24110317,0.10389137,-6.1598196,-5.582749,-6.201741,-0.25599766,0.64119816,-0.013382912,0.013383865
14783,38.47891,-1.7420121,67.03072,Grb10,,0.1405983,-0.18523979,-0.14059734,-4.2537484,-5.1312437,-6.598233,0.870101,0.22051048,0.8968401,0.96858215
17112,62.447792,-1.0681896,66.70608,Tm4sf1,,0.87077427,0.21093464,-0.16872692,-6.6473613,-5.5218534,-4.811538,-0.04964733,0.04964733,0.9706564,0.6273241
171171,148.1823,2.2324286,66.37717,Ntng2,,1.3422418,0.9716811,1.0965867,-6.0743933,-6.0743933,-6.0743933,-0.103737354,0.10373688,0.12095928,-0.20806885
15223,37.41025,-1.7703278,66.22842,Foxj1,,0.038760185,-0.12454033,-0.03875923,-4.7275076,-5.608543,-5.464575,0.6882849,0.1970663,1.2485018,0.9961605
20750,285.29886,4.319906,66.04283,Spp1,,2.3449364,2.1395836,1.6250668,-6.4579115,-6.0328445,-5.8686476,0.12315369,-0.42103863,-0.06982517,0.06982517
20362,47.14006,-1.4009168,66.03929,8-Sep,,0.20244312,-0.098789215,-0.017783165,-4.8294983,-6.6674647,-5.093812,0.017783165,1.6273155,0.26387215,0.1510086
65945,76.640495,1.16232,65.93753,Clstn1,,0.3586626,0.31850815,0.09613514,-6.6177382,-5.6315546,-5.7575073,0.29729366,0.11985302,-0.09613609,-0.15796566
212733,97.210625,1.480414,65.6645,Ccdc64b,,0.7400007,0.5761242,0.54810524,-7.87575,-5.543792,-4.5253544,-0.28859377,0.51023006,-0.004430771,0.004431725
30794,15.662471,-4.1565557,65.101944,Pdlim4,,-0.32033253,-1.1397281,0.32033253,-4.6408157,-3.3088572,-5.0977745,1.673492,1.4293237,1.7964416,1.8026595
14026,79.17604,1.2261688,64.5719,Evl,,0.46102524,0.45950985,0.19894886,-5.5277944,-6.4588704,-5.8148284,-0.19894886,-0.23594093,0.4212265,0.32967854
22634,36.26889,-1.7783749,64.49967,Plagl1,,-0.69115734,0.19539261,0.43928528,-5.646989,-5.262563,-4.6889105,-0.19539356,1.0342102,1.0954027,1.3127127
211329,71.2585,1.1052302,64.47391,Ncoa7,,0.37173653,0.14074135,0.2022419,-6.009439,-5.3999467,-6.340867,-0.18190098,-0.138484,0.13848305,0.55747414
16420,40.70699,-1.5807474,64.34747,Itgb6,,-0.038553238,-0.71868324,0.06551647,-5.707817,-5.729496,-5.2960215,0.038553238,0.1601181,1.113534,0.40792847
20297,10.750547,-5.9807405,64.296234,Ccl20,,-0.7668879,-0.8922646,0.76688814,-4.1075487,-4.4992223,-2.5645077,2.3080006,2.3458643,2.4163103,2.0614362
17537,49.650166,-1.2877543,63.937206,Meis3,,-5.66E-04,0.38574505,-5.35E-04,-6.4638453,-5.7168493,-4.335842,0.6582675,5.35E-04,0.50787497,0.80560875
17698,20.185167,-3.133698,63.254204,Msn,,0.062443733,-0.062444687,-0.5073862,-4.626258,-3.7836838,-5.103116,1.6499825,1.5236025,1.7067595,1.0346041
12716,30.47602,-2.074563,63.22442,Ckmt1,,0.008140564,0.11731243,-0.1083374,-4.0205765,-6.2735806,-4.4775352,0.104599,3.8245568,0.3130355,-0.008140564
66180,49.89302,-1.2636203,63.045837,Leprel4,,-0.01822567,0.053811073,-0.20737696,-5.188425,-6.5118184,-5.3938456,0.2658782,0.68441296,0.15267992,0.018225193
207596,60.705914,-1.0361873,62.9027,Thsd4,,0.4835434,0.22907639,0.009679794,-5.5745234,-6.272632,-5.2018394,-0.009680748,-0.03345394,0.63051796,0.580822
52552,59.157158,-1.0609512,62.762848,Parp8,,0.20106983,0.21126652,-0.0108881,-6.297367,-5.649907,-5.31072,0.010887146,-0.29254055,0.7556677,0.40268326
213575,73.489746,1.1736112,62.61847,Dync2li1,,0.51173687,0.35724258,-0.12605524,-5.3622103,-6.937143,-5.556135,0.22982788,-0.46960926,0.12605476,0.18047428
22352,21.152393,-2.9455705,62.305866,Vim,,0.11256981,-0.11256981,-0.2402401,-4.3435683,-4.0819993,-5.0229197,2.0758448,1.1067505,1.5798969,1.1513758
18858,41.80233,-1.4780568,61.786213,Pmp22,,0.31016016,0.2615862,-0.43434906,-5.339712,-5.339712,-5.339712,0.97886705,1.459136,0.12847185,-0.12847185
75533,55.988712,-1.101138,61.65129,Nme5,,0.5126085,0.28058863,-0.14701128,-5.3305526,-5.722226,-5.722226,-0.16660738,0.14701128,0.75684595,0.68031263
268935,20.295248,-3.0369287,61.635216,Scube3,,0.032322884,-0.56615305,-0.03232193,-5.44788,-4.5373855,-3.610096,1.7674541,0.97602844,1.5776386,1.3344612
13616,3.4917839,-17.590248,61.42134,Edn3,,-0.41754055,-0.92473364,0.41754103,-2.5792313,-2.569201,-1.1881936,3.792039,3.318513,3.9920435,4.2112436
75974,17.739405,-3.4025264,60.358795,Dock11,,-0.20176458,-0.56456804,0.20176458,-5.100421,-3.353425,-4.5573797,0.87711096,3.1980643,1.1016202,1.1368723
30938,67.44307,1.1274691,59.81812,Fgd3,,0.35103607,0.29049587,0.10447693,-4.9039764,-6.478909,-6.0979013,-0.10447693,-0.2889099,0.43738842,0.25832558
236539,19.02673,-3.1376257,59.69876,Phgdh,,0.14789772,0.107797146,-0.10779667,-3.960011,-5.0874844,-3.5544736,3.3055878,2.8223085,0.8582258,-0.1902318
78514,55.10386,-1.0682416,58.864246,Arhgap10,,0.42740345,0.5511503,-0.016933441,-6.420677,-5.6754785,-4.294471,0.5817189,1.5246105,-0.46015024,0.016932964
72507,66.68725,1.1337421,58.820465,Dzip1l,,0.07741547,0.10365391,0.6542349,-5.411849,-6.921193,-5.0096707,-0.07741451,-0.332016,0.37857342,0.4202261
11803,39.884617,-1.4730949,58.75382,Aplp1,,0.203506,-0.103802204,-0.2522421,-4.4697304,-7.4463663,-4.189724,1.0648584,0.103802204,0.37830257,0.48505402
69675,24.467857,-2.3949907,58.6003,Pxdn,,-0.20031643,-0.60749817,0.20031643,-4.7141523,-4.8602414,-4.8715515,1.1654148,0.5088072,1.3149624,1.2408981
228543,118.27908,2.026593,58.363514,Rhov,,1.7431183,1.2267389,1.5383406,-4.501759,-4.754763,-6.8934326,0.027182579,2.1659431,-0.23123837,-0.027182579
16998,40.673462,-1.4233669,57.893272,Ltbp3,,0.019428253,-0.019429207,-0.12971783,-5.394928,-5.6479325,-5.1249056,0.47843552,0.066859245,0.55298615,0.7659912
330122,16.093697,-3.5929108,57.823204,Cxcl3,,-1.577887,-0.29314375,0.29314375,-3.606604,-4.9982777,-4.9982777,0.7983489,0.5518913,2.8787827,1.04774
15468,57.339024,-1.0069155,57.73555,Prmt2,,0.38662052,0.18206978,-0.05983162,-5.4351716,-5.6881757,-5.892131,0.00265789,-0.00265789,0.5572481,0.16100025
26432,49.423042,-1.1678927,57.7208,Plod2,,0.35978127,0.11515331,-0.16981697,-4.8677397,-6.383778,-5.3246984,0.4386673,-0.115152836,0.53111935,0.44782066
13614,23.963196,-2.4059525,57.654312,Edn1,,0.9335356,-0.4918089,-0.23415756,-4.254627,-4.404538,-4.8815117,0.23415756,1.2561378,1.9623642,1.8905315
207212,70.05462,1.2189258,57.472427,Arhgef17,,0.339015,0.31133556,0.16307163,-6.444215,-5.19679,-5.9367976,-0.16307163,-0.4662876,0.27951717,0.29196358
16848,14.263979,-4.0251966,57.415318,Lfng,,-0.0708909,-0.21039438,0.0708909,-4.483213,-4.8748865,-2.3552096,3.120154,1.6095281,1.5030994,1.5229297
16535,94.89673,1.6601166,57.162685,Kcnq1,,0.30075932,0.91345024,0.806839,-6.119644,-6.661843,-4.9023237,0.09972763,-0.6222229,-0.099728584,0.3918171
64297,83.227905,1.4640287,56.848545,Gprc5b,,0.55673695,0.8859186,0.1458559,-6.8819556,-5.1349597,-5.53156,-0.1458559,-0.5662885,0.45508194,0.1753025
110596,56.975174,1.0074075,56.55624,Arhgef28,,0.16646767,0.03639698,0.2743187,-5.3919625,-5.8376117,-5.7900276,-0.036397934,-0.28527355,0.16060829,0.7547178
56741,28.519798,-1.969218,56.161705,Igdcc4,,-0.84108305,-0.025413513,0.26912975,-4.038182,-6.229785,-4.8310757,0.98453903,0.025413513,0.9767208,1.1273289
260409,27.26917,-2.055959,56.0643,Cdc42ep3,,0.14852524,-0.2576785,-0.14852524,-4.173804,-5.8862395,-4.505232,0.9566355,1.2201958,0.72418594,0.9146576
66949,42.7357,-1.3008738,55.593765,Trim59,,0.26533985,0.014016151,-0.20189476,-6.416011,-5.2773414,-4.4812965,-0.014015675,1.022841,0.06306124,0.5493188
432763,68.61778,1.237588,55.44476,Prr7,,0.2665267,0.4151764,0.62398005,-4.6590967,-6.6357327,-5.7010183,-0.26652718,-0.3687358,0.28790283,0.8581462
78248,90.055534,1.626856,55.355568,Armcx1,,0.8579998,0.987864,0.17942333,-4.602755,-5.855759,-6.9944286,-0.17942333,-0.56331253,0.2172637,0.41750908
192287,82.55042,1.4930682,55.289104,Slc25a36,,0.31876945,0.59134007,0.4429121,-6.2773914,-5.151884,-6.319313,0.11393356,-0.7658806,-0.11393356,0.2567892
14999,343.12247,6.2061005,55.287914,H2-DMb1,,1.8854637,2.6041517,3.3996916,-5.14172,-6.1183558,-6.1183558,0.34123564,-0.4493041,0.43363237,-0.3412361
218454,41.524277,-1.3223813,54.910923,Lhfpl2,,0.17362404,-0.22073317,0.48812532,-3.6588898,-5.911894,-6.1158485,0.060574055,-0.060574055,1.5456538,0.6549206
18767,67.472946,1.2306497,54.827103,Pkia,,0.91979885,-0.022191048,0.288105,-5.990155,-6.8281217,-4.224722,0.022191525,-0.30004692,0.50548553,0.15563965
13655,21.11882,-2.594185,54.78613,Egr3,,-1.1234856,-0.07348156,0.13351536,-5.244923,-5.175999,-3.8439012,0.07348156,2.3709898,1.0404491,0.59826946
16782,59.805782,1.0917099,54.781765,Lamc2,,0.2258091,0.010760307,-0.010761261,-5.285112,-5.8777,-6.318021,-0.4722147,0.020275116,0.16683006,0.079829216
68119,31.057383,-1.7549589,54.504425,Cmtm3,,0.003368378,-0.003367901,-0.14436054,-4.711688,-5.5496545,-4.7536097,0.88898945,0.15782976,1.1659184,0.84053135
234779,30.691574,-1.7700819,54.326607,Plcg2,,0.118028164,-0.034702778,-0.022697449,-4.9595985,-5.797565,-4.00152,0.12957907,2.6648073,0.55901766,0.022697449
67063,53.87562,-1.0068624,54.245342,Tmem246,,0.46877432,0.45854712,-0.08279848,-6.4945145,-4.355845,-5.5598,0.08279896,1.1185422,-0.14591217,0.110067844
78177,61.048615,1.1301534,54.017998,Ninl,,0.16536808,0.20709133,0.19303322,-5.2435412,-5.634049,-6.352577,-0.13730335,-0.43671227,0.1373024,0.48462868
252973,86.63083,1.6040874,54.006287,Grhl2,,0.89268494,0.7298384,0.3386402,-5.623304,-5.323767,-6.402191,-0.7569084,0.64478207,-0.042230606,0.042230606
98402,84.80256,1.5742468,53.86866,Sh3bp4,,0.7661171,0.9486494,0.3596468,-5.14291,-5.8984146,-6.1023693,-0.40691853,0.5541563,-0.044704437,0.044704437
57257,28.239311,-1.9009725,53.68214,Vav3,,0.68044996,-0.07736015,-0.4552641,-6.7286906,-3.9816947,-3.6006873,0.07736063,2.7286406,0.47335052,0.6246996
11768,61.556957,1.1489562,53.576427,Ap1m2,,0.8007021,0.41030312,-0.057486057,-4.9697247,-6.544657,-5.1636496,0.05748558,0.85158443,0.124166965,-0.29650688
71908,86.92283,1.6244613,53.50872,Cldn23,,0.93251085,0.5949707,0.616724,-5.777384,-6.1690574,-5.2343426,-0.44837952,-0.25473213,0.25473213,0.5074749
406217,60.58158,1.1325067,53.49337,Bex4,,0.7240648,0.40739155,-0.032592773,-6.351043,-4.019085,-6.2934294,0.032592773,-0.14961624,0.56790733,0.2961893
12955,50.695236,-1.0517807,53.320274,Cryab,,0.63368225,0.007522583,-0.007523537,-5.2158976,-5.4689016,-5.6728563,0.5455227,-0.11555672,0.51600266,0.19027519
71310,39.108418,-1.3611215,53.231316,Tbc1d9,,-0.18109798,-0.13181973,0.78867054,-4.9915624,-4.7299933,-5.6709137,0.3974495,0.13181973,1.0145588,0.8696928
67420,30.264832,-1.7509453,52.99207,Far1,,-0.064676285,-0.11037254,0.064676285,-5.4145555,-3.7830372,-5.67149,0.4004469,1.3198395,0.89081764,0.4742689
12512,47.87394,-1.1068795,52.990685,Cd63,,0.21590424,0.21112537,-0.23340702,-6.2367616,-5.3198404,-4.993281,0.5534458,0.025904655,0.2907095,-0.025903702
